service_id,date,exception_type
DEC24-D08CAR-1_Weekday-CLEVHS1,20250314,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250314,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250314,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250314,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250314,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250314,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250314,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250314,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250314,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250314,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250314,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250314,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250314,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250314,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250314,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250314,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250314,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250314,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250314,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250314,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250317,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250317,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250317,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250317,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250317,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250317,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250317,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250317,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250317,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250317,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250317,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250317,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250317,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250317,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250317,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250317,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250317,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250317,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250317,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250317,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250317,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250317,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250317,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250317,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250317,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250318,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250318,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250318,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250318,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250318,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250318,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250318,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250318,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250318,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250318,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250318,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250318,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250318,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250318,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250318,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250318,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250318,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250318,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250318,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250318,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250318,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250318,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250318,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250318,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250318,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250319,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250319,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250319,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250319,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250319,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250319,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250319,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250319,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250319,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250319,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250319,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250319,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250319,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250319,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250319,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250319,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250319,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250319,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250319,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250319,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250319,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250319,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250319,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250319,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250319,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250320,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250320,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250320,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250320,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250320,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250320,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250320,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250320,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250320,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250320,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250320,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250320,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250320,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250320,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250320,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250320,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250320,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250320,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250320,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250320,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250320,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250320,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250320,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250320,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250320,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250321,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250321,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250321,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250321,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250321,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250321,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250321,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250321,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250321,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250321,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250321,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250321,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250321,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250321,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250321,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250321,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250321,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250321,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250321,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250321,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250321,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250321,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250321,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250321,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250321,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250324,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250324,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250324,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250324,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250324,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250324,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250324,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250324,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250324,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250324,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250324,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250324,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250324,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250324,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250324,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250324,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250324,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250324,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250324,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250324,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250324,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250324,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250324,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250324,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250324,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250325,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250325,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250325,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250325,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250325,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250325,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250325,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250325,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250325,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250325,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250325,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250325,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250325,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250325,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250325,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250325,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250325,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250325,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250325,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250325,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250325,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250325,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250325,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250325,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250325,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250326,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250326,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250326,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250326,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250326,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250326,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250326,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250326,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250326,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250326,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250326,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250326,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250326,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250326,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250326,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250326,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250326,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250326,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250326,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250326,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250326,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250326,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250326,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250326,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250326,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250327,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250327,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250327,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250327,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250327,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250327,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250327,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250327,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250327,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250327,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250327,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250327,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250327,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250327,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250327,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250327,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250327,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250327,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250327,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250327,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250327,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250327,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250327,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250327,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250327,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250328,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250328,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250328,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250328,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250328,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250328,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250328,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250328,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250328,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250328,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250328,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250328,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250328,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250328,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250328,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250328,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250328,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250328,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250328,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250328,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250328,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250328,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250328,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250328,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250328,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250331,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250331,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250331,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250331,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250331,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250331,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250331,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250331,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250331,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250331,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250331,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250331,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250331,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250331,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250331,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250331,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250331,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250331,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250331,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250331,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250331,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250331,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250331,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250331,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250331,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250401,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250401,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250401,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250401,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250401,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250401,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250401,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250401,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250401,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250401,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250401,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250401,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250401,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250401,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250401,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250401,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250401,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250401,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250401,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250401,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250401,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250401,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250401,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250401,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250401,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250402,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250402,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250402,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250402,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250402,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250402,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250402,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250402,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250402,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250402,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250402,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250402,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250402,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250402,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250402,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250402,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250402,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250402,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250402,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250402,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250402,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250402,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250402,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250402,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250402,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250403,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250403,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250403,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250403,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250403,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250403,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250403,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250403,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250403,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250403,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250403,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250403,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250403,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250403,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250403,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250403,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250403,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250403,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250403,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250403,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250403,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250403,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250403,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250403,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250403,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250404,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250404,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250404,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250404,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250404,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250404,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250404,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250404,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250404,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250404,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250404,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250404,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250404,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250404,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250404,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250404,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250404,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250404,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250404,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250404,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250404,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250404,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250404,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250404,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250404,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250407,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250407,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250407,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250407,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250407,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250407,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250407,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250407,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250407,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250407,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250407,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250407,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250407,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250407,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250407,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250407,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250407,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250407,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250407,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250407,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250407,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250407,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250407,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250407,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250407,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250408,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250408,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250408,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250408,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250408,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250408,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250408,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250408,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250408,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250408,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250408,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250408,2
