route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
603-13186,DEC24-D97-1_Weekday,10603000292044-DEC24,,0,6031500,6030029_DEC24,60918975-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000290628-DEC24,,0,6030200,6030029_DEC24,60918976-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000292146-DEC24,,0,6031400,6030029_DEC24,60918977-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000290826-DEC24,,0,6030800,6030029_DEC24,60918978-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000292114-DEC24,,0,6030800,6030029_DEC24,60918979-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291715-DEC24,,0,6031500,6030029_DEC24,60918980-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000290723-DEC24,,0,6030100,6030029_DEC24,60918981-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000290925-DEC24,,0,6030200,6030029_DEC24,60918982-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291320-DEC24,,0,6031702,6030029_DEC24,60918983-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291023-DEC24,,0,6031500,6030029_DEC24,60918984-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291121-DEC24,,0,6030400,6030029_DEC24,60918985-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291220-DEC24,,0,6031200,6030029_DEC24,60918986-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000282149-DEC24,,1,6030700,6030028_DEC24,60918987-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291520-DEC24,,0,6031000,6030029_DEC24,60918988-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291620-DEC24,,0,6030500,6030029_DEC24,60918989-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000291420-DEC24,,0,6031100,6030029_DEC24,60918990-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281858-DEC24,,1,6031500,6030028_DEC24,60918991-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280648-DEC24,,1,6030400,6030028_DEC24,60918992-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000282046-DEC24,,1,6030200,6030028_DEC24,60918993-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280732-DEC24,,1,6030900,6030028_DEC24,60918994-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281926-DEC24,,1,6031100,6030028_DEC24,60918995-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281732-DEC24,,1,6030200,6030028_DEC24,60918996-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281225-DEC24,,1,6030300,6030028_DEC24,60918997-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280831-DEC24,,1,6030700,6030028_DEC24,60918998-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281522-DEC24,,1,6031500,6030028_DEC24,60918999-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281622-DEC24,,1,6030400,6030028_DEC24,60919000-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281127-DEC24,,1,6031602,6030028_DEC24,60919001-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281410-DEC24,,1,6030200,6030028_DEC24,60919002-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281324-DEC24,,1,6031400,6030028_DEC24,60919003-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000281028-DEC24,,1,6030900,6030028_DEC24,60919004-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280613-DEC24,,1,6030300,6030028_DEC24,60919005-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280930-DEC24,,1,6030600,6030028_DEC24,60919006-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000290519-DEC24,,0,6030600,6030029_DEC24,60919007-DEC24-D97-1_Weekday
603-13186,DEC24-D97-1_Weekday,10603000280544-DEC24,,1,6030700,6030028_DEC24,60919008-DEC24-D97-1_Weekday
169-13186,DEC24-D08CAR-2_Saturday,60169001520648-DEC24,,0,1690300,1690152_DEC24,60919045-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001520747-DEC24,,0,1690500,1690152_DEC24,60919046-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001520848-DEC24,,0,1690100,1690152_DEC24,60919047-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001520947-DEC24,,0,1690400,1690152_DEC24,60919048-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521047-DEC24,,0,1690200,1690152_DEC24,60919049-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521146-DEC24,,0,1690300,1690152_DEC24,60919050-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521244-DEC24,,0,1690500,1690152_DEC24,60919051-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521342-DEC24,,0,1690100,1690152_DEC24,60919052-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521441-DEC24,,0,1690400,1690152_DEC24,60919053-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521544-DEC24,,0,1690200,1690152_DEC24,60919054-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521644-DEC24,,0,1690300,1690152_DEC24,60919055-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521744-DEC24,,0,1690500,1690152_DEC24,60919056-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001521848-DEC24,,0,1690100,1690152_DEC24,60919057-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001530714-DEC24,,1,1690400,1690153_DEC24,60919058-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001530812-DEC24,,1,1690200,1690153_DEC24,60919059-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001530911-DEC24,,1,1690300,1690153_DEC24,60919060-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531011-DEC24,,1,1690500,1690153_DEC24,60919061-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531112-DEC24,,1,1690100,1690153_DEC24,60919062-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531211-DEC24,,1,1690400,1690153_DEC24,60919063-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531311-DEC24,,1,1690200,1690153_DEC24,60919064-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531410-DEC24,,1,1690300,1690153_DEC24,60919065-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531510-DEC24,,1,1690500,1690153_DEC24,60919066-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531611-DEC24,,1,1690100,1690153_DEC24,60919067-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001531713-DEC24,,1,1690400,1690153_DEC24,60919068-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001541815-DEC24,,1,1690200,1690154_DEC24,60919069-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001541918-DEC24,,1,1690300,1690154_DEC24,60919070-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001550626-DEC24,,0,1690200,1690155_DEC24,60919071-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-2_Saturday,60169001530615-DEC24,,1,1690100,1690153_DEC24,60919072-DEC24-D08CAR-2_Saturday
169-13186,DEC24-D08CAR-3_Sunday,70169001520648-DEC24,,0,1690100,1690152_DEC24,60919139-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001520747-DEC24,,0,1690300,1690152_DEC24,60919140-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001520848-DEC24,,0,1690500,1690152_DEC24,60919141-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001520947-DEC24,,0,1690200,1690152_DEC24,60919142-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521047-DEC24,,0,1690400,1690152_DEC24,60919143-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521146-DEC24,,0,1690100,1690152_DEC24,60919144-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521244-DEC24,,0,1690300,1690152_DEC24,60919145-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521342-DEC24,,0,1690500,1690152_DEC24,60919146-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521441-DEC24,,0,1690200,1690152_DEC24,60919147-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521544-DEC24,,0,1690400,1690152_DEC24,60919148-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521644-DEC24,,0,1690100,1690152_DEC24,60919149-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521744-DEC24,,0,1690300,1690152_DEC24,60919150-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001521848-DEC24,,0,1690500,1690152_DEC24,60919151-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001530710-DEC24,,1,1690200,1690153_DEC24,60919152-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001530809-DEC24,,1,1690400,1690153_DEC24,60919153-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001530909-DEC24,,1,1690100,1690153_DEC24,60919154-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531009-DEC24,,1,1690300,1690153_DEC24,60919155-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531109-DEC24,,1,1690500,1690153_DEC24,60919156-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531209-DEC24,,1,1690200,1690153_DEC24,60919157-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531309-DEC24,,1,1690400,1690153_DEC24,60919158-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531409-DEC24,,1,1690100,1690153_DEC24,60919159-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531509-DEC24,,1,1690300,1690153_DEC24,60919160-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531611-DEC24,,1,1690500,1690153_DEC24,60919161-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001531713-DEC24,,1,1690200,1690153_DEC24,60919162-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001541815-DEC24,,1,1690400,1690154_DEC24,60919163-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-3_Sunday,70169001541918-DEC24,,1,1690100,1690154_DEC24,60919164-DEC24-D08CAR-3_Sunday
169-13186,DEC24-D08CAR-1_Weekday,10169001520604-DEC24,,0,1690400,1690152_DEC24,60919211-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531434-DEC24,,1,1690500,1690153_DEC24,60919212-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530826-DEC24,,1,1690400,1690153_DEC24,60919213-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531029-DEC24,,1,1690200,1690153_DEC24,60919214-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531226-DEC24,,1,1690300,1690153_DEC24,60919215-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531639-DEC24,,1,1690100,1690153_DEC24,60919216-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001541848-DEC24,,1,1690902,1690154_DEC24,60919217-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001550454-DEC24,,0,1690100,1690155_DEC24,60919218-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001520755-DEC24,,0,1690200,1690152_DEC24,60919219-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521007-DEC24,,0,1690300,1690152_DEC24,60919220-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521815-DEC24,,0,1690200,1690152_DEC24,60919221-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521205-DEC24,,0,1690500,1690152_DEC24,60919222-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521358-DEC24,,0,1690100,1690152_DEC24,60919223-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521637-DEC24,,0,1690400,1690152_DEC24,60919224-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001520902-DEC24,,0,1690100,1690152_DEC24,60919225-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530519-DEC24,,1,1690200,1690153_DEC24,60919226-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530724-DEC24,,1,1690300,1690153_DEC24,60919227-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530929-DEC24,,1,1690500,1690153_DEC24,60919228-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531129-DEC24,,1,1690100,1690153_DEC24,60919229-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531335-DEC24,,1,1690400,1690153_DEC24,60919230-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531534-DEC24,,1,1690200,1690153_DEC24,60919231-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001531746-DEC24,,1,1690300,1690153_DEC24,60919232-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001541951-DEC24,,1,1690500,1690154_DEC24,60919233-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001550550-DEC24,,0,1690300,1690155_DEC24,60919234-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001520658-DEC24,,0,1690500,1690152_DEC24,60919235-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521105-DEC24,,0,1690400,1690152_DEC24,60919236-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521915-DEC24,,0,1690100,1690152_DEC24,60919237-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521301-DEC24,,0,1690200,1690152_DEC24,60919238-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521459-DEC24,,0,1690300,1690152_DEC24,60919239-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521720-DEC24,,0,1690500,1690152_DEC24,60919240-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530623-DEC24,,1,1690100,1690153_DEC24,60919241-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001530556-DEC24,,1,1690601,1690153_DEC24,60919242-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday,10169001521601-DEC24,,0,1690902,1690152_DEC24,60919243-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday-ELCRHS1,10169001461555-DEC24,,1,1690802,1690146_DEC24,60919244-DEC24-D08CAR-1_Weekday-ELCRHS1
169-13186,DEC24-D08CAR-1_Weekday-ELCRHS1,10169001561557-DEC24,,0,1691002,1690156_DEC24,60919245-DEC24-D08CAR-1_Weekday-ELCRHS1
169-13186,DEC24-D08CAR-1_Weekday,10169001540652-DEC24,,1,1690701,1690154_DEC24,60919246-DEC24-D08CAR-1_Weekday
169-13186,DEC24-D08CAR-1_Weekday-ELCRHS0,10169001551616-DEC24,,0,1691002,1690155_DEC24,60919247-DEC24-D08CAR-1_Weekday-ELCRHS0
169-13186,DEC24-D08CAR-1_Weekday-ELCRHA0,10169001511453-DEC24,,0,1690602,1690151_DEC24,60919248-DEC24-D08CAR-1_Weekday-ELCRHA0
169-13186,DEC24-D08CAR-1_Weekday-ELCRHA0,10169001461455-DEC24,,1,1690702,1690146_DEC24,60919249-DEC24-D08CAR-1_Weekday-ELCRHA0
234-13186,DEC24-D15CAR-1_Weekday,10234000740428-DEC24,,0,2340100,2340074_DEC24,60919321-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740527-DEC24,,0,2340300,2340074_DEC24,60919322-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770450-DEC24,,1,2340500,2340077_DEC24,60919323-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741828-DEC24,,0,2341600,2340074_DEC24,60919324-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731218-DEC24,,0,2341300,2340073_DEC24,60919325-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741248-DEC24,,0,2341000,2340074_DEC24,60919326-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761730-DEC24,,1,2340600,2340076_DEC24,60919327-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761828-DEC24,,1,2240300,2340076_DEC24,60919328-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761709-DEC24,,1,2340800,2340076_DEC24,60919329-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731438-DEC24,,0,2341300,2340073_DEC24,60919330-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000772027-DEC24,,1,2341000,2340077_DEC24,60919331-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731558-DEC24,,0,2340800,2340073_DEC24,60919332-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761628-DEC24,,1,2340900,2340076_DEC24,60919333-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000732107-DEC24,,0,2340500,2340073_DEC24,60919334-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741049-DEC24,,0,2341500,2340074_DEC24,60919335-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731915-DEC24,,0,2340100,2340073_DEC24,60919336-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000751941-DEC24,,0,2240300,2340075_DEC24,60919337-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731658-DEC24,,0,2341300,2340073_DEC24,60919338-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000732225-DEC24,,0,2349111,2340073_DEC24,60919339-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741149-DEC24,,0,2340500,2340074_DEC24,60919340-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731358-DEC24,,0,2340600,2340073_DEC24,60919341-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000730959-DEC24,,0,2341300,2340073_DEC24,60919342-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761649-DEC24,,1,2340700,2340076_DEC24,60919343-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000730859-DEC24,,0,2340800,2340073_DEC24,60919344-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000742137-DEC24,,0,2340100,2340074_DEC24,60919345-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000742036-DEC24,,0,2349211,2340074_DEC24,60919346-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731718-DEC24,,0,2341200,2340073_DEC24,60919347-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731318-DEC24,,0,2340700,2340073_DEC24,60919348-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731518-DEC24,,0,2340900,2340073_DEC24,60919349-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731618-DEC24,,0,2340600,2340073_DEC24,60919350-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731840-DEC24,,0,2340600,2340073_DEC24,60919351-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741029-DEC24,,0,2341400,2340074_DEC24,60919352-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740709-DEC24,,0,2340100,2340074_DEC24,60919353-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000730759-DEC24,,0,2341200,2340073_DEC24,60919354-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741129-DEC24,,0,2340400,2340074_DEC24,60919355-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740729-DEC24,,0,2341400,2340074_DEC24,60919356-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740929-DEC24,,0,2341600,2340074_DEC24,60919357-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770526-DEC24,,1,2341000,2340077_DEC24,60919358-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000760555-DEC24,,1,2340600,2340076_DEC24,60919359-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000760633-DEC24,,1,2241000,2340076_DEC24,60919360-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000760752-DEC24,,1,2340800,2340076_DEC24,60919361-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000731338-DEC24,,0,2340800,2340073_DEC24,60919362-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000760652-DEC24,,1,2341200,2340076_DEC24,60919363-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000730618-DEC24,,0,2340900,2340073_DEC24,60919364-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770641-DEC24,,1,2340300,2340077_DEC24,60919365-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000730819-DEC24,,0,2340900,2340073_DEC24,60919366-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770841-DEC24,,1,2340100,2340077_DEC24,60919367-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770800-DEC24,,1,2341600,2340077_DEC24,60919368-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770939-DEC24,,1,2340300,2340077_DEC24,60919369-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771257-DEC24,,1,2340400,2340077_DEC24,60919370-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770900-DEC24,,1,2341400,2340077_DEC24,60919371-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761228-DEC24,,1,2340800,2340076_DEC24,60919372-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771136-DEC24,,1,2340100,2340077_DEC24,60919373-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771037-DEC24,,1,2340200,2340077_DEC24,60919374-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761128-DEC24,,1,2341200,2340076_DEC24,60919375-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771236-DEC24,,1,2340300,2340077_DEC24,60919376-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761030-DEC24,,1,2340600,2340076_DEC24,60919377-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771536-DEC24,,1,2340300,2340077_DEC24,60919378-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761408-DEC24,,1,2340900,2340076_DEC24,60919379-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761509-DEC24,,1,2340600,2340076_DEC24,60919380-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741648-DEC24,,0,2341500,2340074_DEC24,60919381-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000761913-DEC24,,1,2340700,2340076_DEC24,60919382-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000770508-DEC24,,1,2340200,2340077_DEC24,60919383-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740749-DEC24,,0,2341500,2340074_DEC24,60919384-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740629-DEC24,,0,2340200,2340074_DEC24,60919385-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000771517-DEC24,,1,2341500,2340077_DEC24,60919386-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000740829-DEC24,,0,2340400,2340074_DEC24,60919387-DEC24-D15CAR-1_Weekday
234-13186,DEC24-D15CAR-1_Weekday,10234000741528-DEC24,,0,2341600,2340074_DEC24,60919388-DEC24-D15CAR-1_Weekday
